Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Database,TF,TargetGene,Tissue,Experiment
55,55,55,SPP,CEBPB,ACLY,colon,"CEBPB IP - HCT116 cells, CEBPB IP | 125DVD3, CEBPB IP"
56,56,56,SPP,TCF12,ACLY,lung,TCF12 IP - A549 cells
57,57,57,SPP,FOXA2,ACLY,stemcells,"FOXA2 IP - ES D10, FOXA2 IP - ES D5, FOXA2 IP - ES D7"
58,58,58,SPP,SP1,ACLY,leukocytes,"SP1 IP - GM12878 cells, SP1 IP - K562 cells"
59,59,59,SPP,USF1,ACLY,stemcells,USF1 IP - H1 cells
60,60,60,SPP,SPI1,ACLY,leukocytes,"SPI1 IP, SPI1 IP, SPI1 IP, SPI1 IP, SPI1 IP"
61,61,61,SPP,CEBPA,ACLY,leukocytes,CEBPA IP
62,62,62,SPP,BHLHE40,ACLY,leukocytes,BHLHE40 IP - K562 cells
63,63,63,SPP,NFYA,ACLY,uterus,NFYA IP - HeLa cells
64,64,64,SPP,E2F6,ACLY,stemcells,E2F6 IP - H1 cells
65,65,65,SPP,JUND,ACLY,mammarygland,JUND IP - MCF7 cells
66,66,66,SPP,USF1,ACLY,cns,"USF1 IP | ATRA - SK-N-SH cells, USF1 IP - SK-N-SH cells"
67,67,67,SPP,ATRA,ACLY,cns,"USF1 IP | ATRA - SK-N-SH cells, YY1 IP | ATRA - SK-N-SH cells"
